tempo_s,erro_posicao_m,erro_orientacao_deg
274.26,5.749350612503174,10.184964627902295
274.27,5.75119042209865,11.00261613030383
274.27,5.75298016671577,11.809069354750633
274.29,5.754799483217394,12.60576790627161
274.3,5.756680933306714,13.392762006578188
274.3,5.758605449045361,14.173129643217685
274.32,5.760528997945744,14.940048260548824
274.32,5.762452654260328,15.695042016428664
274.34,5.764393684760176,16.432716801374742
274.35,5.766374344307741,17.14359310853145
274.36,5.768403892401848,17.82220970555104
274.37,5.770466266620879,18.478798590368072
274.38,5.772543055378636,19.110370107610652
274.39,5.77461896882259,19.729751052463786
274.4,5.776489523251713,20.288806601437212
274.4,5.778392407440287,20.833454208968977
274.42,5.780427118628945,21.39540239624269
274.43,5.782065002733625,21.868795469730404
274.44,5.7837910027466135,22.35589283434669
274.45,5.785565708868733,22.869369276545466
274.45,5.786945976849875,23.308989644669552
274.47,5.788633818274,0.18888764056619567
274.48,5.789875624914994,0.2633641989124272
274.49,5.790858845169676,0.6968170317851317
274.5,5.7915460690760625,1.1090096973269015
274.51,5.791922923835889,1.4975320831377863
274.52,5.791988126086305,1.8588149761114467
274.53,5.7918377717780904,2.2008000214227645
274.54,5.7915159070029105,2.5113147961371625
274.55,5.791156154986649,2.805036773823502
274.55,5.790784098797068,3.080000618383503
274.57,5.790427673686321,3.335882742109865
274.58,5.790116629790128,3.575389130543035
274.58,5.789758909831272,3.854927460294536
274.6,5.789347042868242,4.095305677019266
274.61,5.788896721043822,4.299015352488647
274.62,5.78841083065593,4.4694950638175905
274.63,5.787897165028126,4.617257193201381
274.64,5.787221134205121,4.7889724186380045
274.65,5.786672706458458,4.9565025745575415
274.66,5.785785582339127,5.058002289160387
274.67,5.784997607584116,5.194386067045403
274.68,5.7843051616481915,5.336574088842015
274.69,5.78330313197571,5.423634043415372
274.7,5.78235881769797,5.511683217113392
274.71,5.78136684174924,5.569706475988498
274.72,5.7802955713122,5.595068023811818
274.73,5.779267586754077,5.6009588324304245
274.74,5.778346525039808,5.587187045436137
