tempo_ros,gt_x,gt_y,gt_yaw,amcl_x,amcl_y,amcl_yaw
216.0,5.6135502831202535,2.9700812473408345,-0.6653576389411283,0.6619507720894708,-0.08614307351348104,-0.5647907020012249
216.01,5.6151836057325655,2.9702082789121564,-0.669857510239547,0.6619507720894708,-0.08614307351348104,-0.5647907020012249
216.02,5.616777362525321,2.970360138086717,-0.6744035816051399,0.6619507720894708,-0.08614307351348104,-0.5647907020012249
216.03,5.61841371190701,2.9704791309756478,-0.6786032046507106,0.6619507720894708,-0.08614307351348104,-0.5647907020012249
216.04,5.619923668220721,2.9705567666786945,-0.6827688122925865,0.6619507720894708,-0.08614307351348104,-0.5647907020012249
216.05,5.621448640772486,2.970630093669614,-0.687017325092578,0.6619507720894708,-0.08614307351348104,-0.5647907020012249
216.06,5.6229418391265025,2.9707496823437762,-0.6912424418079876,0.6619507720894708,-0.08614307351348104,-0.5647907020012249
216.07,5.62438252432612,2.970786203059128,-0.6948783751128198,0.6619507720894708,-0.08614307351348104,-0.5647907020012249
216.07,5.625811701093019,2.9708001178461902,-0.6985242291582824,0.6619507720894708,-0.08614307351348104,-0.5647907020012249
216.09,5.627179529774584,2.970766763705943,-0.7017303872775907,0.6619507720894708,-0.08614307351348104,-0.5647907020012249
216.1,5.628506544054545,2.9707821192312,-0.7048850401237831,0.6619507720894708,-0.08614307351348104,-0.5647907020012249
216.11,5.629756683045024,2.970738582335569,-0.7078088623155439,0.6619507720894708,-0.08614307351348104,-0.5647907020012249
216.12,5.630969394177634,2.970685892426346,-0.7106112243654144,0.6619507720894708,-0.08614307351348104,-0.5647907020012249
216.13,5.632136405216069,2.9706492116021925,-0.713511748825975,0.6619507720894708,-0.08614307351348104,-0.5647907020012249
216.14,5.63332810059039,2.9706109844844217,-0.7163959736004077,0.6619507720894708,-0.08614307351348104,-0.5647907020012249
216.15,5.634376046814603,2.9705243622850936,-0.7187860803621317,0.6619507720894708,-0.08614307351348104,-0.5647907020012249
216.16,5.635422340545334,2.970470834465498,-0.7213747395972503,0.6619507720894708,-0.08614307351348104,-0.5647907020012249
216.17,5.636513383376849,2.9704502899228653,-0.7239323519324182,0.6619507720894708,-0.08614307351348104,-0.5647907020012249
216.18,5.63745807484326,2.9703755704102837,-0.7261178193688944,0.6619507720894708,-0.08614307351348104,-0.5647907020012249
216.19,5.638383777744271,2.970320298392113,-0.7282797905486702,0.6619507720894708,-0.08614307351348104,-0.5647907020012249
216.2,5.639225876819685,2.970222031968944,-0.7302022933969543,0.6619507720894708,-0.08614307351348104,-0.5647907020012249
216.21,5.640033271390168,2.9701410342859793,-0.7320289450684577,0.6619507720894708,-0.08614307351348104,-0.5647907020012249
216.22,5.640810384116129,2.9700481382766863,-0.7338118816358652,0.6619507720894708,-0.08614307351348104,-0.5647907020012249
216.23,5.6415781124762,2.9699804415092292,-0.7356225051606242,0.6619507720894708,-0.08614307351348104,-0.5647907020012249
216.24,5.642330646305295,2.969921430729622,-0.7373659668627357,0.6619507720894708,-0.08614307351348104,-0.5647907020012249
216.25,5.643092397566238,2.9698571173209194,-0.7391549542708813,0.6619507720894708,-0.08614307351348104,-0.5647907020012249
216.26,5.6437019752573905,2.9697506002948972,-0.7404894509093609,0.6619507720894708,-0.08614307351348104,-0.5647907020012249
216.27,5.6443204314205415,2.9696694807371484,-0.7418888896847599,0.6619507720894708,-0.08614307351348104,-0.5647907020012249
216.28,5.644945055194462,2.969596212021278,-0.7433135831693438,0.6619507720894708,-0.08614307351348104,-0.5647907020012249
216.29,5.645553809786853,2.969532946921763,-0.7447274808095904,0.6619507720894708,-0.08614307351348104,-0.5647907020012249
216.3,5.646147294482396,2.969478048189311,-0.7461038858784238,0.6619507720894708,-0.08614307351348104,-0.5647907020012249
216.31,5.646723654615251,2.9694323832249703,-0.7474248644600237,0.6619507720894708,-0.08614307351348104,-0.5647907020012249
216.32,5.647305496082335,2.969388944421218,-0.7488645460212239,0.6619507720894708,-0.08614307351348104,-0.5647907020012249
216.33,5.64781655481255,2.9693639609298503,-0.7501612419982298,0.6619507720894708,-0.08614307351348104,-0.5647907020012249
216.34,5.648283939375094,2.969340707213045,-0.7514481085904571,0.6619507720894708,-0.08614307351348104,-0.5647907020012249
216.35,5.648802391884302,2.969339553310684,-0.7527352172855717,0.6619507720894708,-0.08614307351348104,-0.5647907020012249
216.36,5.6492518703563706,2.96921994806784,-0.7533013091198454,0.6619507720894708,-0.08614307351348104,-0.5647907020012249
216.37,5.649675738135391,2.9690154560969475,-0.7535944944739592,0.6619507720894708,-0.08614307351348104,-0.5647907020012249
216.38,5.6500911902574185,2.9687385665185,-0.7536219101806474,0.6619507720894708,-0.08614307351348104,-0.5647907020012249
216.39,5.650491695006647,2.9684649987122183,-0.7534203506799072,0.6619507720894708,-0.08614307351348104,-0.5647907020012249
216.4,5.650894105274602,2.968136486898862,-0.7531535961962107,0.6619507720894708,-0.08614307351348104,-0.5647907020012249
216.41,5.65136236649367,2.96785625283096,-0.7528469542941667,0.6619507720894708,-0.08614307351348104,-0.5647907020012249
216.42,5.6519914805307625,2.967373283468605,-0.751817867100559,0.6619507720894708,-0.08614307351348104,-0.5647907020012249
216.43,5.652646331269089,2.966936342112351,-0.7508452228246778,0.6619507720894708,-0.08614307351348104,-0.5647907020012249
216.44,5.653364853660105,2.9665256816764587,-0.749673579116549,0.6619507720894708,-0.08614307351348104,-0.5647907020012249
216.45,5.654161146200958,2.966092604469214,-0.748332519343033,0.6619507720894708,-0.08614307351348104,-0.5647907020012249
216.46,5.655041160435679,2.9656453815216697,-0.7468240502205138,0.6619507720894708,-0.08614307351348104,-0.5647907020012249
216.47,5.656008451790762,2.965187865640842,-0.7451524942951345,0.6619507720894708,-0.08614307351348104,-0.5647907020012249
216.48,5.657068766110012,2.964718887672984,-0.7432983264139862,0.6619507720894708,-0.08614307351348104,-0.5647907020012249
216.49,5.658222694734555,2.9642399183785795,-0.741275851633344,0.6619507720894708,-0.08614307351348104,-0.5647907020012249
