tempo_ros,gt_x,gt_y,gt_yaw,amcl_x,amcl_y,amcl_yaw
190.54,4.651860881886994,2.999738816341906,-7.71321033692892e-05,-0.0844340902150607,-0.17431549816450928,-0.005369477857449345
190.55,4.651860993561387,2.999738816767309,-7.713216293940316e-05,-0.0844340902150607,-0.17431549816450928,-0.005369477857449345
190.56,4.651861105236598,2.999738817192712,-7.713222250864334e-05,-0.0844340902150607,-0.17431549816450928,-0.005369477857449345
190.56,4.6518612169126285,2.999738817618115,-7.7132282077323e-05,-0.0844340902150607,-0.17431549816450928,-0.005369477857449345
190.58,4.651861328589479,2.9997388180435176,-7.713234164531808e-05,-0.0844340902150607,-0.17431549816450928,-0.005369477857449345
190.59,4.651861440267148,2.9997388184689204,-7.713240121269172e-05,-0.0844340902150607,-0.17431549816450928,-0.005369477857449345
190.6,4.651861551945637,2.9997388188943233,-7.713246077936037e-05,-0.0844340902150607,-0.17431549816450928,-0.005369477857449345
190.61,4.651861663624945,2.9997388193197256,-7.713252034538517e-05,-0.0844340902150607,-0.17431549816450928,-0.005369477857449345
190.62,4.651861775305071,2.999738819745128,-7.713257991070297e-05,-0.0844340902150607,-0.17431549816450928,-0.005369477857449345
190.63,4.651861886986016,2.9997388201705304,-7.713263947540399e-05,-0.0844340902150607,-0.17431549816450928,-0.005369477857449345
190.64,4.651861998667781,2.999738820595932,-7.713269903939418e-05,-0.0844340902150607,-0.17431549816450928,-0.005369477857449345
190.65,4.651862110350365,2.999738821021334,-7.71327586027412e-05,-0.0844340902150607,-0.17431549816450928,-0.005369477857449345
190.65,4.651862222033769,2.9997388214467358,-7.7132818165474e-05,-0.0844340902150607,-0.17431549816450928,-0.005369477857449345
190.67,4.6518623337179905,2.9997388218721377,-7.713287772739167e-05,-0.0844340902150607,-0.17431549816450928,-0.005369477857449345
190.68,4.651862445403032,2.999738822297539,-7.713293728861282e-05,-0.0844340902150607,-0.17431549816450928,-0.005369477857449345
190.69,4.651862557088893,2.9997388227229407,-7.71329968489866e-05,-0.0844340902150607,-0.17431549816450928,-0.005369477857449345
190.7,4.651862668775573,2.999738823148342,-7.713305640877912e-05,-0.0844340902150607,-0.17431549816450928,-0.005369477857449345
190.71,4.6518627804630714,2.9997388235737437,-7.713311596790304e-05,-0.0844340902150607,-0.17431549816450928,-0.005369477857449345
190.72,4.65186289215139,2.9997388239991447,-7.713317552656669e-05,-0.0844340902150607,-0.17431549816450928,-0.005369477857449345
190.73,4.651863003840527,2.9997388244245458,-7.713323508427035e-05,-0.0844340902150607,-0.17431549816450928,-0.005369477857449345
190.74,4.6518631155304835,2.999738824849947,-7.71332946413628e-05,-0.0844340902150607,-0.17431549816450928,-0.005369477857449345
190.75,4.651863227221259,2.9997388252753474,-7.71333541979143e-05,-0.0844340902150607,-0.17431549816450928,-0.005369477857449345
190.76,4.651863338912855,2.999738825700748,-7.713341375366972e-05,-0.0844340902150607,-0.17431549816450928,-0.005369477857449345
190.77,4.651863450605269,2.9997388261261486,-7.713347330866805e-05,-0.0844340902150607,-0.17431549816450928,-0.005369477857449345
190.78,4.6518635622985025,2.999738826551549,-7.713353286306523e-05,-0.0844340902150607,-0.17431549816450928,-0.005369477857449345
190.78,4.651863673992555,2.9997388269769494,-7.713359241681428e-05,-0.0844340902150607,-0.17431549816450928,-0.005369477857449345
190.8,4.651863785687427,2.9997388274023495,-7.713365197008055e-05,-0.0844340902150607,-0.17431549816450928,-0.005369477857449345
190.81,4.651863897383119,2.9997388278277497,-7.713371152260984e-05,-0.0844340902150607,-0.17431549816450928,-0.005369477857449345
190.82,4.651864009079628,2.99973882825315,-7.713377107441835e-05,-0.0844340902150607,-0.17431549816450928,-0.005369477857449345
190.83,4.651864120776958,2.9997388286785505,-7.713383062559933e-05,-0.0844340902150607,-0.17431549816450928,-0.005369477857449345
190.84,4.651864232475107,2.99973882910395,-7.713389017591003e-05,-0.0844340902150607,-0.17431549816450928,-0.005369477857449345
190.85,4.651864344174076,2.99973882952935,-7.71339497257429e-05,-0.0844340902150607,-0.17431549816450928,-0.005369477857449345
190.86,4.651864455873863,2.9997388299547496,-7.713400927486824e-05,-0.0844340902150607,-0.17431549816450928,-0.005369477857449345
190.87,4.65186456757447,2.999738830380149,-7.713406882339093e-05,-0.0844340902150607,-0.17431549816450928,-0.005369477857449345
190.88,4.651864679275896,2.999738830805548,-7.71341283712078e-05,-0.0844340902150607,-0.17431549816450928,-0.005369477857449345
190.89,4.651864790978141,2.9997388312309474,-7.713418791826379e-05,-0.0844340902150607,-0.17431549816450928,-0.005369477857449345
190.9,4.651864902681206,2.9997388316563467,-7.713424746448599e-05,-0.0844340902150607,-0.17431549816450928,-0.005369477857449345
190.91,4.65186501438509,2.9997388320817455,-7.713430701021624e-05,-0.0844340902150607,-0.17431549816450928,-0.005369477857449345
190.92,4.651865126089794,2.999738832507145,-7.713436655544893e-05,-0.0844340902150607,-0.17431549816450928,-0.005369477857449345
190.93,4.651865237795316,2.9997388329325436,-7.713442609978092e-05,-0.0844340902150607,-0.17431549816450928,-0.005369477857449345
190.94,4.651865349501659,2.999738833357942,-7.713448564334959e-05,-0.0844340902150607,-0.17431549816450928,-0.005369477857449345
190.95,4.6518654612088195,2.9997388337833404,-7.713454518626158e-05,-0.0844340902150607,-0.17431549816450928,-0.005369477857449345
190.96,4.651865572916801,2.9997388342087388,-7.713460472866871e-05,-0.0844340902150607,-0.17431549816450928,-0.005369477857449345
190.97,4.651865684625601,2.9997388346341376,-7.713466427021957e-05,-0.0844340902150607,-0.17431549816450928,-0.005369477857449345
190.98,4.65186579633522,2.999738835059536,-7.713472381142206e-05,-0.0844340902150607,-0.17431549816450928,-0.005369477857449345
190.99,4.651865908045658,2.999738835484934,-7.7134783351919e-05,-0.0844340902150607,-0.17431549816450928,-0.005369477857449345
191.0,4.651866019756917,2.999738835910332,-7.713484289157171e-05,-0.0844340902150607,-0.17431549816450928,-0.005369477857449345
191.01,4.651866131468995,2.99973883633573,-7.713490243062878e-05,-0.0844340902150607,-0.17431549816450928,-0.005369477857449345
191.02,4.651866243181892,2.9997388367611277,-7.713496196906136e-05,-0.0844340902150607,-0.17431549816450928,-0.005369477857449345
191.03,4.651866354895608,2.9997388371865252,-7.713502150684859e-05,-0.0844340902150607,-0.17431549816450928,-0.005369477857449345
191.04,4.651866466610143,2.9997388376119227,-7.713508104384262e-05,-0.0844340902150607,-0.17431549816450928,-0.005369477857449345
191.05,4.651866578325498,2.99973883803732,-7.713514058027297e-05,-0.0844340902150607,-0.17431549816450928,-0.005369477857449345
191.06,4.651866690041673,2.9997388384627177,-7.713520011600698e-05,-0.0844340902150607,-0.17431549816450928,-0.005369477857449345
191.07,4.651866801758666,2.9997388388881148,-7.713525965104017e-05,-0.0844340902150607,-0.17431549816450928,-0.005369477857449345
191.08,4.651866913476479,2.999738839313512,-7.71353191853373e-05,-0.0844340902150607,-0.17431549816450928,-0.005369477857449345
191.09,4.651867025195112,2.9997388397389084,-7.713537871900903e-05,-0.0844340902150607,-0.17431549816450928,-0.005369477857449345
191.1,4.651867136914564,2.9997388401643055,-7.713543825218411e-05,-0.0844340902150607,-0.17431549816450928,-0.005369477857449345
191.11,4.651867248634836,2.999738840589702,-7.713549778455674e-05,-0.0844340902150607,-0.17431549816450928,-0.005369477857449345
191.12,4.651867360355927,2.9997388410150987,-7.7135557316152e-05,-0.0844340902150607,-0.17431549816450928,-0.005369477857449345
191.13,4.6518674720778375,2.9997388414404957,-7.713561684716593e-05,-0.0844340902150607,-0.17431549816450928,-0.005369477857449345
191.14,4.651867583800567,2.999738841865892,-7.7135676377562e-05,-0.0844340902150607,-0.17431549816450928,-0.005369477857449345
191.15,4.651867695524117,2.999738842291288,-7.713573590738262e-05,-0.0844340902150607,-0.17431549816450928,-0.005369477857449345
191.16,4.651867807248486,2.9997388427166847,-7.713579543643917e-05,-0.0844340902150607,-0.17431549816450928,-0.005369477857449345
191.17,4.651867918973674,2.9997388431420804,-7.71358549646886e-05,-0.0844340902150607,-0.17431549816450928,-0.005369477857449345
191.18,4.651868030699681,2.999738843567476,-7.713591449233352e-05,-0.0844340902150607,-0.17431549816450928,-0.005369477857449345
191.18,4.651868142426509,2.9997388439928723,-7.713597401931427e-05,-0.0844340902150607,-0.17431549816450928,-0.005369477857449345
191.2,4.651868254154157,2.999738844418268,-7.713603354560184e-05,-0.0844340902150607,-0.17431549816450928,-0.005369477857449345
191.21,4.651868365882622,2.9997388448436633,-7.713609307127089e-05,-0.0844340902150607,-0.17431549816450928,-0.005369477857449345
191.22,4.651868477611909,2.999738845269059,-7.71361525963349e-05,-0.0844340902150607,-0.17431549816450928,-0.005369477857449345
191.23,4.651868589342014,2.9997388456944543,-7.713621212089422e-05,-0.0844340902150607,-0.17431549816450928,-0.005369477857449345
191.24,4.651868701072939,2.99973884611985,-7.713627164451025e-05,-0.0844340902150607,-0.17431549816450928,-0.005369477857449345
191.25,4.651868812804683,2.999738846545245,-7.71363311674716e-05,-0.0844340902150607,-0.17431549816450928,-0.005369477857449345
191.26,4.651868924537246,2.99973884697064,-7.713639068973523e-05,-0.0844340902150607,-0.17431549816450928,-0.005369477857449345
191.27,4.65186903627063,2.999738847396035,-7.713645021123537e-05,-0.0844340902150607,-0.17431549816450928,-0.005369477857449345
191.27,4.651869148004833,2.9997388478214297,-7.713650973219256e-05,-0.0844340902150607,-0.17431549816450928,-0.005369477857449345
191.28,4.651869259739856,2.9997388482468246,-7.713656925246078e-05,-0.0844340902150607,-0.17431549816450928,-0.005369477857449345
191.3,4.651869371475698,2.999738848672219,-7.713662877207386e-05,-0.0844340902150607,-0.17431549816450928,-0.005369477857449345
191.31,4.6518694832123595,2.999738849097614,-7.713668829119016e-05,-0.0844340902150607,-0.17431549816450928,-0.005369477857449345
191.32,4.651869594949841,2.9997388495230077,-7.713674780962259e-05,-0.0844340902150607,-0.17431549816450928,-0.005369477857449345
191.33,4.651869706688142,2.999738849948402,-7.713680732740208e-05,-0.0844340902150607,-0.17431549816450928,-0.005369477857449345
191.34,4.6518698184272615,2.999738850373796,-7.713686684437295e-05,-0.0844340902150607,-0.17431549816450928,-0.005369477857449345
191.35,4.6518699301672015,2.9997388507991904,-7.713692636074002e-05,-0.0844340902150607,-0.17431549816450928,-0.005369477857449345
191.36,4.65187004190796,2.999738851224584,-7.713698587639777e-05,-0.0844340902150607,-0.17431549816450928,-0.005369477857449345
191.37,4.65187015364954,2.999738851649978,-7.713704539153557e-05,-0.0844340902150607,-0.17431549816450928,-0.005369477857449345
191.38,4.651870265391938,2.9997388520753714,-7.713710490591972e-05,-0.0844340902150607,-0.17431549816450928,-0.005369477857449345
191.39,4.651870377135157,2.9997388525007653,-7.713716441967096e-05,-0.0844340902150607,-0.17431549816450928,-0.005369477857449345
191.4,4.651870488879195,2.9997388529261584,-7.713722393277379e-05,-0.0844340902150607,-0.17431549816450928,-0.005369477857449345
191.41,4.651870600624052,2.999738853351552,-7.71372834451577e-05,-0.0844340902150607,-0.17431549816450928,-0.005369477857449345
191.42,4.65187071236973,2.999738853776945,-7.713734295683593e-05,-0.0844340902150607,-0.17431549816450928,-0.005369477857449345
191.43,4.651870824116226,2.9997388542023384,-7.71374024678647e-05,-0.0844340902150607,-0.17431549816450928,-0.005369477857449345
191.44,4.651870935863542,2.9997388546277315,-7.713746197826213e-05,-0.0844340902150607,-0.17431549816450928,-0.005369477857449345
191.45,4.651871047611678,2.999738855053124,-7.713752148798939e-05,-0.0844340902150607,-0.17431549816450928,-0.005369477857449345
191.45,4.651871159360634,2.999738855478517,-7.713758099704238e-05,-0.0844340902150607,-0.17431549816450928,-0.005369477857449345
191.47,4.6518712711104095,2.9997388559039093,-7.713764050541192e-05,-0.0844340902150607,-0.17431549816450928,-0.005369477857449345
191.48,4.651871382861004,2.999738856329302,-7.713770001324076e-05,-0.0844340902150607,-0.17431549816450928,-0.005369477857449345
191.48,4.651871494612419,2.9997388567546945,-7.713775952036345e-05,-0.0844340902150607,-0.17431549816450928,-0.005369477857449345
191.49,4.6518716063646535,2.9997388571800867,-7.713781902662089e-05,-0.0844340902150607,-0.17431549816450928,-0.005369477857449345
191.51,4.651871718117708,2.999738857605479,-7.713787853217637e-05,-0.0844340902150607,-0.17431549816450928,-0.005369477857449345
191.52,4.651871829871582,2.9997388580308706,-7.7137938036984e-05,-0.0844340902150607,-0.17431549816450928,-0.005369477857449345
191.53,4.6518719416262755,2.9997388584562628,-7.713799754113141e-05,-0.0844340902150607,-0.17431549816450928,-0.005369477857449345
191.54,4.651872053381789,2.999738858881655,-7.713805704464915e-05,-0.0844340902150607,-0.17431549816450928,-0.005369477857449345
191.55,4.651872165138122,2.999738859307046,-7.713811654745591e-05,-0.0844340902150607,-0.17431549816450928,-0.005369477857449345
191.55,4.651872276895275,2.999738859732438,-7.713817604954043e-05,-0.0844340902150607,-0.17431549816450928,-0.005369477857449345
191.56,4.651872388653247,2.9997388601578296,-7.713823555103558e-05,-0.0844340902150607,-0.17431549816450928,-0.005369477857449345
191.58,4.65187250041204,2.999738860583221,-7.713829505186294e-05,-0.0844340902150607,-0.17431549816450928,-0.005369477857449345
191.59,4.651872612171652,2.999738861008612,-7.713835455198005e-05,-0.0844340902150607,-0.17431549816450928,-0.005369477857449345
191.6,4.651872723932083,2.9997388614340035,-7.713841405163982e-05,-0.0844340902150607,-0.17431549816450928,-0.005369477857449345
191.61,4.651872835693335,2.9997388618593943,-7.713847355059139e-05,-0.0844340902150607,-0.17431549816450928,-0.005369477857449345
191.62,4.651872947455407,2.9997388622847856,-7.713853304860967e-05,-0.0844340902150607,-0.17431549816450928,-0.005369477857449345
191.63,4.651873059218297,2.9997388627101764,-7.713859254593106e-05,-0.0844340902150607,-0.17431549816450928,-0.005369477857449345
191.64,4.651873170982008,2.9997388631355673,-7.713865204277748e-05,-0.0844340902150607,-0.17431549816450928,-0.005369477857449345
191.65,4.651873282746538,2.9997388635609576,-7.713871153897937e-05,-0.0844340902150607,-0.17431549816450928,-0.005369477857449345
191.66,4.651873394511888,2.9997388639863485,-7.713877103463186e-05,-0.0844340902150607,-0.17431549816450928,-0.005369477857449345
191.67,4.651873506278058,2.999738864411739,-7.713883052932518e-05,-0.0844340902150607,-0.17431549816450928,-0.005369477857449345
191.68,4.651873618045047,2.9997388648371293,-7.713889002327968e-05,-0.0844340902150607,-0.17431549816450928,-0.005369477857449345
191.69,4.6518737298128565,2.999738865262519,-7.713894951682864e-05,-0.0844340902150607,-0.17431549816450928,-0.005369477857449345
191.69,4.6518738415814855,2.999738865687909,-7.713900900966054e-05,-0.0844340902150607,-0.17431549816450928,-0.005369477857449345
191.7,4.651873953350934,2.999738866113299,-7.713906850187492e-05,-0.0844340902150607,-0.17431549816450928,-0.005369477857449345
191.72,4.651874065121204,2.999738866538689,-7.713912799342668e-05,-0.0844340902150607,-0.17431549816450928,-0.005369477857449345
