tempo_ros,gt_x,gt_y,gt_yaw,amcl_x,amcl_y,amcl_yaw
0.0,4.651371953365007,2.999736922097399,-7.686049087646363e-05,-0.0677562337697473,-0.14007382183394168,0.06863449518700569
146.05,4.65137206145435,2.9997369225233594,-7.686055335831087e-05,-0.0677562337697473,-0.14007382183394168,0.06863449518700569
146.06,4.651372169544485,2.999736922949319,-7.686061583954683e-05,-0.0677562337697473,-0.14007382183394168,0.06863449518700569
146.07,4.651372277635414,2.9997369233752793,-7.686067832009716e-05,-0.0677562337697473,-0.14007382183394168,0.06863449518700569
146.08,4.651372385727135,2.9997369238012395,-7.686074080017777e-05,-0.0677562337697473,-0.14007382183394168,0.06863449518700569
146.09,4.651372493819648,2.999736924227199,-7.686080327955025e-05,-0.0677562337697473,-0.14007382183394168,0.06863449518700569
146.1,4.6513726019129535,2.999736924653159,-7.686086575826898e-05,-0.0677562337697473,-0.14007382183394168,0.06863449518700569
146.11,4.651372710007051,2.9997369250791186,-7.686092823629065e-05,-0.0677562337697473,-0.14007382183394168,0.06863449518700569
146.12,4.651372818101941,2.999736925505078,-7.686099071377734e-05,-0.0677562337697473,-0.14007382183394168,0.06863449518700569
146.13,4.651372926197624,2.999736925931037,-7.68610531906031e-05,-0.0677562337697473,-0.14007382183394168,0.06863449518700569
146.14,4.6513730342941,2.9997369263569964,-7.686111566672757e-05,-0.0677562337697473,-0.14007382183394168,0.06863449518700569
146.15,4.6513731423913685,2.9997369267829557,-7.686117814221362e-05,-0.0677562337697473,-0.14007382183394168,0.06863449518700569
146.16,4.651373250489429,2.999736927208914,-7.686124061715899e-05,-0.0677562337697473,-0.14007382183394168,0.06863449518700569
146.17,4.651373358588281,2.999736927634873,-7.686130309129481e-05,-0.0677562337697473,-0.14007382183394168,0.06863449518700569
146.17,4.651373466687926,2.9997369280608317,-7.68613655648132e-05,-0.0677562337697473,-0.14007382183394168,0.06863449518700569
146.19,4.651373574788364,2.99973692848679,-7.686142803761408e-05,-0.0677562337697473,-0.14007382183394168,0.06863449518700569
146.2,4.651373682889595,2.9997369289127485,-7.686149050982893e-05,-0.0677562337697473,-0.14007382183394168,0.06863449518700569
146.21,4.651373790991618,2.9997369293387064,-7.686155298165275e-05,-0.0677562337697473,-0.14007382183394168,0.06863449518700569
